Ticker,Short Name,Sector,Industry,Market Cap,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Forward PER,PBR,PSR,EV/EBITDA,ROE,ROA,Debt/Equity Raw,Debt/Equity,Operating Margin,Profit Margin,Free Cash Flow,Operating Cash Flow,FCF Yield,Data Quality,Failed Reason
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,98776424448.0,0.09113524548501961,3.0,Yearly,0.008,0.025,21.272362,3.7214155,14.617952,21.303,0.15802,0.01481,14.587,0.14587,0.65036005,0.63443,2909012480.0,4309000192.0,0.02945047359485486,OK,
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants,45593010176.0,0.11364082990765789,3.0,Yearly,0.093,-0.013,26.305223,20.76657,3.6698241,22.642,0.49560001,0.13075,246.35,2.4635,0.16108,0.114250004,1116464384.0,2327526912.0,0.024487621670299428,OK,
CMI,Cummins Inc.,Industrials,Specialty Industrial Machinery,76370747392.0,0.06246086056249833,3.0,Yearly,0.094,0.047,16.078123,5.944643,2.2003787,16.479,0.21114,0.069970004,59.586,0.59586,0.11896,0.07822,2229374976.0,4647000064.0,0.029191477786081374,OK,
CMS,CMS Energy Corporation,Utilities,Utilities - Regulated Electric,21376552960.0,-0.002215234024431356,3.0,Yearly,-0.005,-0.439,16.40212,2.2385316,2.4255705,13.68,0.09158,0.02971,185.604,1.8560400000000001,0.17167999,0.11642,-2198874880.0,2148000000.0,-0.1028638660365193,OK,
CNC,Centene Corporation,Healthcare,Healthcare Plans,31645319168.0,0.10452664402969458,3.0,Yearly,0.046,,12.058307,1.4025792,0.17551091,4.569,-0.20358999,0.02479,71.082,0.7108199999999999,0.0376,-0.02829,9639624704.0,9749000192.0,0.304614551454664,OK,
CNP,"CenterPoint Energy, Inc (Holdin",Utilities,Utilities - Regulated Electric,26197305344.0,0.0012857616218755474,3.0,Yearly,0.107,0.233,19.058802,2.2351487,2.7232127,13.134,0.09825,0.029979998,210.256,2.10256,0.24489,0.11611,-5191875072.0,2576000000.0,-0.19818355375962746,OK,
COF,Capital One Financial Corporati,Financial Services,Credit Services,129359421440.0,0.1598069408002154,3.0,Yearly,11.11,,8.780704,1.2561734,2.688826,,0.09031,0.01523,,,0.33629,0.21867001,,31452000256.0,,PARTIAL,
COO,"The Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies,12380544000.0,0.07346203139761864,3.0,Yearly,0.079,,12.707232,1.5017033,2.9261508,16.887,0.02853,0.025190001,33.093,0.33093000000000006,-0.02866,0.05573,424275008.0,953000000.0,0.03426949639692731,OK,
COP,ConocoPhillips,Energy,Oil & Gas E&P,164018601984.0,-0.09106174739359629,3.0,Yearly,0.355,1.07,14.340935,2.509881,2.5445414,6.707,0.1418,0.07533,35.639,0.35639000000000004,0.3151,0.144,7691375104.0,21924999168.0,0.046893309728065435,OK,
COR,"Cencora, Inc.",Healthcare,Medical Distribution,61698240512.0,0.1043399050694318,3.0,Yearly,0.051,0.119,16.323786,20.222668,0.18540733,13.258,0.96871,0.03559,446.516,4.46516,0.014149999,0.00789,2043314048.0,4820946944.0,0.033117865777753996,OK,
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,400283959296.0,0.06640442726947482,3.0,Yearly,0.215,0.455,39.888298,24.212671,1.3634254,28.91,0.29152,0.086660005,60.257,0.6025699999999999,0.036730003,0.0301,6954375168.0,15000000512.0,0.017373604428793543,OK,
CPAY,"Corpay, Inc.",Technology,Software - Infrastructure,26663706624.0,0.097332408585459,3.0,Yearly,0.215,-0.07,12.913054,7.5275736,5.310964,12.358,0.29215,0.06316,275.291,2.75291,0.4692,0.22723,1946175872.0,1847283968.0,0.07298969717316973,OK,
CPB,The Campbell's Company,Consumer Defensive,Packaged Foods,6524752384.0,0.061920271398032245,3.0,Yearly,-0.079,,11.9289055,1.6936295,0.6696175,8.361,0.1005,0.04952,171.728,1.7172800000000001,0.10342,0.04085,747374976.0,1039000000.0,0.11454457303739421,OK,
CPRT,"Copart, Inc.",Industrials,Specialty Business Services,29653739520.0,0.0989943984010011,3.0,Yearly,0.021,0.023,19.071718,3.3797612,6.392453,13.304,0.17607,0.11336,1.059,0.010589999999999999,0.37530997,0.33481997,999977152.0,1685426944.0,0.03372178916340599,OK,
CPT,Camden Property Trust,Real Estate,REIT - Residential,12048918528.0,0.03414829875709913,3.0,Yearly,-0.008,-0.757,95.513756,2.8079402,7.6168923,17.497,0.07885,0.01867,125.648,1.25648,0.16104001,0.20622,139679632.0,807443968.0,0.011592711136306888,OK,
CRL,Charles River Laboratories Inte,Healthcare,Diagnostics & Research,13407486976.0,0.0032857552523495315,3.0,Yearly,-0.027,,21.941545,4.678466,3.3527207,19.19,-0.07516,0.04107,105.047,1.05047,0.15113,-0.05963,468856000.0,582147968.0,0.034969715118073445,OK,
CRM,"Salesforce, Inc.",Technology,Software - Application,200943681536.0,0.09820006113830493,3.0,Yearly,0.108,1.189,15.252213,5.2358894,4.573346,18.296,0.19381,0.05704,110.417,1.10417,0.21375,0.2199,17731874816.0,15749999616.0,0.08824300759525625,OK,
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,212773666816.0,0.2900686653697968,3.0,Yearly,0.258,,129.51074,41.70179,39.43068,1973.507,0.01461,-0.0078100003,15.958,0.15958,-0.02259,0.00834,1995385472.0,2016615040.0,0.009377971916635468,OK,
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,431437283328.0,0.03571085300180399,3.0,Yearly,0.176,0.521,19.511978,8.58746,6.813064,23.962,0.27319,0.079780005,62.017,0.62017,0.27719,0.20951,11182624768.0,14177000448.0,0.02591946778855089,OK,
CSGP,"CoStar Group, Inc.",Real Estate,Real Estate Services,11985744896.0,0.14160530575519847,3.0,Yearly,0.184,12.61,17.071129,1.5095688,3.3705695,30.954,0.00894,0.00466,14.537,0.14537,0.082159996,0.02081,412700000.0,497000000.0,0.034432569988848194,OK,
CSX,CSX Corporation,Industrials,Railroads,89604210688.0,-0.01737875164321634,3.0,Yearly,0.101,0.227,21.294207,6.3627987,6.174491,15.932,0.24357,0.07383,138.068,1.3806800000000001,0.38424,0.22208999,1953250048.0,5321999872.0,0.02179864130270815,OK,
CTAS,Cintas Corporation,Industrials,Specialty Business Services,80049913856.0,0.08514371661641951,3.0,Yearly,0.089,0.156,32.718513,15.573374,7.106224,27.596,0.40714002,0.161,52.646,0.52646,0.23688,0.17754,1464424832.0,2276280064.0,0.01829389641360915,OK,
CTLT,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
CTRA,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
CTSH,Cognizant Technology Solutions ,Technology,Information Technology Services,26215854080.0,0.028031282502597676,3.0,Yearly,0.045,0.038,9.208628,1.8189774,1.2113415,6.946,0.14924,0.10735,14.479,0.14479,0.17479,0.10258,2215500032.0,2916999936.0,0.0845099314803632,OK,
CTVA,"Corteva, Inc.",Basic Materials,Agricultural Inputs,56544862208.0,-0.0010322883978914899,3.0,Yearly,-0.012,-0.099,20.565298,2.2468781,3.1745374,13.871,0.04256,0.04546,19.191,0.19191,0.3013,0.056649998,2417250048.0,1211000064.0,0.042749242877419304,OK,
CVS,CVS Health Corporation,Healthcare,Healthcare Plans,121988186112.0,0.0763108477649228,3.0,Yearly,0.071,1.888,11.188808,1.5293834,0.29562503,11.063,0.06205,0.029679999,95.503,0.95503,0.03861,0.011849999,8076000256.0,14780000256.0,0.06620313420010401,OK,
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,419410411520.0,-0.07852874895364959,3.0,Yearly,0.535,3.219,15.870883,2.208781,2.0030682,8.799,0.12231,0.05861,18.959,0.18959,0.21866,0.09834,21934000128.0,45320998912.0,0.05229722373488112,OK,
CZR,"Caesars Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos,6046074368.0,0.02007899524656609,3.0,Yearly,0.03,,41.01862,1.7933993,0.51906544,9.014,-0.103769995,0.040120002,729.87,7.2987,0.17674999,-0.039920002,762499968.0,1296999936.0,0.12611488407017887,OK,
D,"Dominion Energy, Inc.",Utilities,Utilities - Regulated Electric,57257136128.0,0.05798731389635825,3.0,Yearly,0.176,-0.58,17.062387,2.0510397,3.1600604,14.094,0.08281,0.03041,160.459,1.60459,0.29219,0.13984999,-9181124608.0,5389000192.0,-0.1603490015196591,OK,
DAL,"Delta Air Lines, Inc.",Industrials,Airlines,51787812864.0,0.07799197884220499,3.0,Yearly,0.187,-0.254,9.109133,2.3611069,0.75838464,9.048,0.20125,0.04019,96.649,0.96649,0.07921,0.05784,2817374976.0,8134000128.0,0.05440227768256423,OK,
DAY,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
DD,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,17274697728.0,-0.19269293381346742,3.0,Yearly,0.04,1.496,16.060747,1.2545727,2.4720516,12.182,0.01792,0.020669999,22.902,0.22902,0.14239,0.00787,1835250048.0,1195000064.0,0.10623919890796714,OK,
DE,Deere & Company,Industrials,Farm & Heavy Construction Machinery,182593028096.0,-0.0450056665565175,3.0,Yearly,-0.111,-0.085,29.852148,6.5234904,3.8098154,25.842,0.18242,0.03759,376.022,3.76022,0.17479,0.10168,4516250112.0,7245000192.0,0.024733967989322894,OK,
DECK,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,10925871104.0,0.1469097911350663,3.0,Yearly,0.057,0.011,9.63652,4.76595,1.9767144,7.64,0.42558,0.20319,20.521,0.20521,0.15233,0.18361,871420352.0,1193713024.0,0.07975751715402994,OK,
DELL,Dell Technologies Inc.,Technology,Computer Hardware,345847726080.0,0.035349838884853435,3.0,Yearly,0.577,2.729,18.71067,-241.9756,2.2873979,21.034,,0.08554,,,0.11465,0.07525,173500000.0,12152000512.0,0.0005016658688681583,PARTIAL,
DFS,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
DG,Dollar General Corporation,Consumer Defensive,Discount Stores,27482232832.0,0.04125293834210786,3.0,Yearly,0.052,0.333,15.100182,2.9586964,0.6297776,11.632,0.19692,0.048899997,169.811,1.69811,0.06813,0.03903,1738019712.0,3316349952.0,0.06324157584373093,OK,
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,25988511744.0,0.03743568077946513,3.0,Yearly,0.102,0.15,19.527756,3.4460754,2.2481413,14.19,0.14602,0.06404,81.074,0.81074,0.15248,0.09187,909625024.0,1903000064.0,0.035001043267127684,OK,
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,38858895360.0,0.007612158904120037,3.0,Yearly,0.0,-0.048,11.836461,1.6373986,1.1651843,10.765,0.12632,0.06884,29.451,0.29451,0.1299,0.09154,2413900032.0,3352600064.0,0.06211962562592001,OK,
DHR,Danaher Corporation,Healthcare,Diagnostics & Research,144006692864.0,-0.026665255865112814,3.0,Yearly,0.055,0.597,22.031904,2.738417,5.735719,20.901,0.07605,0.03949,52.97,0.5297,0.19777,0.15948,4325125120.0,6634999808.0,0.030034195175113496,OK,
DIS,Walt Disney Company (The),Communication Services,Entertainment,179886243840.0,0.045093923223104904,3.0,Yearly,0.068,-0.483,13.937665,1.6379988,1.8195876,10.927,0.0801,0.048070002,39.404,0.39404000000000006,0.19301,0.086990006,4860375040.0,16988999680.0,0.02701915908769025,OK,
DLR,"Digital Realty Trust, Inc.",Real Estate,REIT - Specialty,71408656384.0,0.09218604990875767,3.0,Yearly,0.299,-0.587,65.39619,2.6199977,10.568045,28.339,0.02912,0.01476,67.944,0.67944,0.25882,0.11825,3768482048.0,2967041024.0,0.05277346247400302,OK,
DLTR,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores,22213552128.0,0.0799582484358976,3.0,Yearly,0.07,1.972,14.971256,6.4867682,1.1068755,11.936,0.46032003,0.08262,223.945,2.2394499999999997,0.062090002,0.08035,1049587520.0,3116999936.0,0.04724987313834439,OK,
DOC,"Healthpeak Properties, Inc.",Real Estate,REIT - Healthcare Facilities,14455434240.0,0.1104698360850378,3.0,Yearly,0.111,0.682,145.64285,1.7920548,4.9004693,15.582,0.03039,0.01513,108.653,1.08653,0.1599,0.08248,1645113088.0,1231026048.0,0.11380585741573683,OK,
DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,25780488192.0,0.010445978801371991,3.0,Yearly,0.069,0.141,16.439692,3.3463864,3.0616107,14.527,0.14914,0.07061,42.316,0.42316000000000004,0.18691999,0.13475999,906472128.0,1390406016.0,0.03516116999992612,OK,
DOW,Dow Inc.,Basic Materials,Chemicals,21236817920.0,-0.11108214737616817,3.0,Yearly,0.197,,16.014643,1.3390417,0.5139722,9.606,-0.0554,0.012999999,111.913,1.11913,0.11594,-0.03129,237624992.0,3865999872.0,0.011189293654781215,OK,
DPZ,Domino's Pizza Inc,Consumer Cyclical,Restaurants,10634455040.0,0.02876024391390608,3.0,Yearly,0.043,0.068,15.4039,-2.6693127,2.1151247,15.685,,0.33892,,,0.19084999,0.118640006,531496512.0,777804992.0,0.049978725755184535,PARTIAL,
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,23777914880.0,0.0799807207834049,3.0,Yearly,0.137,0.36,16.903568,10.82218,1.7998708,15.185,0.53718,0.07722,364.507,3.64507,0.14142,0.09134,790974976.0,1848300032.0,0.03326511092296416,OK,
DTE,DTE Energy Company,Utilities,Utilities - Regulated Electric,28312461312.0,-0.06307993398170852,3.0,Yearly,-0.015,0.224,16.264906,2.330433,1.7195542,15.514,0.1103,0.02769,229.06,2.2906,0.13623999,0.07999,-2596624896.0,3359000064.0,-0.09171314593194489,OK,
DUK,Duke Energy Corporation (Holdin,Utilities,Utilities - Regulated Electric,93899538432.0,0.03867971409471327,3.0,Yearly,0.011,0.106,16.790941,1.7467294,2.862529,11.383,0.098570004,0.028369999,162.155,1.62155,0.27503002,0.15995,-4477374976.0,11562000384.0,-0.04768260899644802,OK,
DVA,DaVita Inc.,Healthcare,Medical Care Facilities,11676038144.0,0.055264367135682946,3.0,Yearly,0.052,0.558,10.609041,-15.298001,0.8334285,9.217,0.88475,0.07515,1241.986,12.419860000000002,0.16061,0.060489997,1042460032.0,2193155072.0,0.08928199952273126,OK,
DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,53877997568.0,-0.03570785468840698,3.0,Yearly,0.642,0.44,9.145431,1.3491254,2.8687503,7.264,0.11522,0.05909,28.488,0.28488,0.41077,0.17464,782625024.0,8552999936.0,0.014525874370372442,OK,
DXCM,"DexCom, Inc.",Healthcare,Medical Devices,31653019648.0,0.1701360960301399,3.0,Yearly,0.131,0.436,26.849676,12.0760145,6.369842,22.342,0.38491002,0.103310004,53.346,0.5334599999999999,0.24327,0.20118,1021162496.0,1748700032.0,0.03226113992775164,OK,
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,52925640704.0,0.0046911288415614205,3.0,Yearly,0.189,0.975,21.720531,7.7727118,6.745557,30.355,0.16458,0.072340004,26.43,0.2643,0.25881,0.13803001,1692499968.0,2294000128.0,0.03197882813484929,OK,
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,46061948928.0,0.042572293921697035,3.0,Yearly,0.148,0.55,15.373784,9.874083,3.8359387,16.271,0.46611,0.091450006,153.012,1.53012,0.2157,0.18571,1579624960.0,3036000000.0,0.03429348945849276,OK,
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,76308250624.0,0.04264019904644334,3.0,Yearly,0.097,0.033,28.9039,7.588793,4.5306964,20.982,0.21956,0.07233,138.023,1.38023,0.18521999,0.12566,1474824960.0,3056800000.0,0.019327201815528806,OK,
ED,"Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric,39752880128.0,0.02587238970223038,3.0,Yearly,0.132,0.221,16.562683,1.5463738,2.247322,10.855,0.08962,0.03237,110.113,1.10113,0.16540001,0.12533,-844875008.0,3955000064.0,-0.021253177261108962,OK,
EFX,"Equifax, Inc.",Industrials,Consulting Services,19748036608.0,0.05848490317101085,3.0,Yearly,0.106,0.007,16.525408,4.5128465,3.0643241,13.088,0.14275,0.061550003,120.956,1.20956,0.17305,0.10729,947537472.0,1612400000.0,0.0479813507949519,OK,
EG,"Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,14105142272.0,0.12836140182450917,3.0,Yearly,-0.113,-0.115,6.156618,0.92265517,0.8383443,,0.12572,0.02489,23.26,0.23260000000000003,0.19132,0.11376,2064625024.0,2000000000.0,0.14637392407579397,OK,
EIX,Edison International,Utilities,Utilities - Regulated Electric,22103713792.0,0.03904776111316921,3.0,Yearly,-0.041,0.551,8.829099,1.2669004,1.1380174,7.508,0.19734,0.04092,228.042,2.28042,0.26899,0.19281,82375000.0,6391000064.0,0.003726749304445572,OK,
EL,"Estee Lauder Companies, Inc. (T",Consumer Defensive,Household & Personal Products,35734843392.0,-0.018374524462719366,3.0,Yearly,0.063,,25.238148,9.3887825,2.374566,17.328,0.04745,0.0523,242.932,2.4293199999999997,0.07003,0.01209,1812125056.0,1772999936.0,0.05071031195300222,OK,
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,86075424768.0,0.08338453671992796,3.0,Yearly,0.014,-0.131,13.406311,1.917521,0.4279932,9.58,0.11133,0.03832,68.953,0.68953,0.04559,0.02468,4306375168.0,7464000000.0,0.050030251719431165,OK,
EMN,Eastman Chemical Company,Basic Materials,Specialty Chemicals,7813081088.0,-0.06127032466847515,3.0,Yearly,0.099,0.325,9.85864,1.2816713,0.8813402,9.092,0.07334,0.03549,88.518,0.88518,0.12893,0.04986,544625024.0,991000000.0,0.06970681833015682,OK,
EMR,Emerson Electric Company,Industrials,Specialty Industrial Machinery,83859652608.0,0.09282630664203761,3.0,Yearly,0.07,0.23,20.752037,4.1149583,4.499874,15.93,0.128,0.068969995,67.677,0.6767700000000001,0.26924,0.13828,3706249984.0,3912000000.0,0.04419586617326904,OK,
ENPH,"Enphase Energy, Inc.",Technology,Solar,4852351488.0,-0.14185407107518988,3.0,Yearly,-0.196,-0.035,16.14577,4.1055455,3.6524985,25.063,0.12996,0.023759998,51.899,0.5189900000000001,0.17981,0.100880004,78322752.0,204691008.0,0.016141195087308564,OK,
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,77111033856.0,-0.08514403108878366,3.0,Yearly,0.587,1.094,10.202552,2.424467,2.8857841,5.491,0.22507,0.11017,25.891,0.25891,0.40717998,0.25733,4478750208.0,13358000128.0,0.058081833221997566,OK,
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,5915995136.0,0.04190812675920319,3.0,Yearly,0.045,0.263,8.15555,1.6812291,1.0532775,7.051,0.111770004,0.08453,4.326,0.04325999999999999,0.10936,0.07151,650156096.0,538790016.0,0.10989801057199516,OK,
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,102920495104.0,0.08265773019010236,3.0,Yearly,0.167,0.288,55.79992,7.1561575,10.391811,27.602,0.10735,0.03683,162.217,1.6221700000000001,0.27021998,0.15479,3776000000.0,3942000128.0,0.036688513752138434,OK,
EQR,Equity Residential,Real Estate,REIT - Residential,24611481600.0,0.04194040742424798,3.0,Yearly,0.021,-0.399,41.35888,2.273409,7.865061,17.342,0.080240004,0.026689999,78.679,0.78679,0.27879998,0.27974,1423153408.0,1566091008.0,0.057824775896466146,OK,
EQT,EQT Corporation,Energy,Oil & Gas E&P,34171940864.0,-0.11718245847505004,3.0,Yearly,-0.039,-0.74,13.880279,1.352864,3.6768062,6.236,0.11078,0.06629,19.595,0.19594999999999999,0.23372999,0.29176,2460903936.0,6246145024.0,0.07201533988935795,OK,
ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers,12749838336.0,0.13315715446994947,3.0,Yearly,0.028,0.032,17.403997,5.16797,3.0950198,14.95,0.24808,0.14147,2.56,0.0256,0.19096,0.14007,481207744.0,697777024.0,0.03774226239726339,OK,
ES,Eversource Energy (D/B/A),Utilities,Utilities - Regulated Electric,26532970496.0,0.033017102123918285,3.0,Yearly,0.023,-0.854,14.3273535,1.623453,1.8954325,11.164,0.09016,0.03302,180.7,1.807,0.23923,0.10354,811961344.0,4430451200.0,0.030601976666065636,OK,
ESS,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,18913116160.0,0.05510390234068829,3.0,Yearly,0.031,-0.718,43.55328,3.3126073,9.548337,19.913,0.0771,0.029560002,122.409,1.2240900000000001,0.33975,0.20893,1043926720.0,1118023040.0,0.055195913310564684,OK,
ETN,"Eaton Corporation, PLC",Industrials,Specialty Industrial Machinery,161271447552.0,0.09769979247934413,3.0,Yearly,0.214,-0.159,25.737724,7.9624906,5.37106,27.406,0.19684,0.07052,105.059,1.05059,0.16563,0.12752,3106125056.0,4950000128.0,0.019260229278951987,OK,
ETR,Entergy Corporation,Utilities,Utilities - Regulated Electric,51203411968.0,-0.020204385975384764,3.0,Yearly,0.059,-0.019,20.995611,2.7433765,3.7978454,14.757,0.10248999,0.02683,186.77,1.8677000000000001,0.24458,0.13329001,-4400858112.0,6074613760.0,-0.08594853238980155,OK,
EVRG,"Evergy, Inc.",Utilities,Utilities - Regulated Electric,18726666240.0,0.005797706437296046,3.0,Yearly,0.044,0.23,17.791779,1.8317547,3.0730183,12.414,0.092539996,0.02908,160.554,1.60554,0.25238,0.15192,-1443362560.0,1982800000.0,-0.07707525415906595,OK,
EW,Edwards Lifesciences Corporatio,Healthcare,Medical Devices,49674153984.0,0.1077223514087009,3.0,Yearly,0.136,-0.254,25.515913,4.67988,7.6277432,23.309,0.09175,0.083680004,6.568,0.06568,0.29839,0.15431,1232412544.0,1720300032.0,0.024809935251176276,OK,
EXC,Exelon Corporation,Utilities,Utilities - Regulated Electric,45022097408.0,0.08336312473906027,3.0,Yearly,0.099,-0.002,14.383043,1.5189433,1.7777027,11.517,0.09711,0.028110001,177.362,1.77362,0.16590999,0.10989001,-2685125120.0,7212000256.0,-0.05964016060084484,OK,
EXPD,Expeditors International of Was,Industrials,Integrated Freight & Logistics,24478533632.0,-0.13447253986862018,3.0,Yearly,0.321,0.515,23.753721,11.556306,2.0337763,18.763,0.4267,0.1523,26.745,0.26745,0.107080005,0.07634,797562240.0,972540992.0,0.03258210855234288,OK,
EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,32718020608.0,0.08087962506974211,3.0,Yearly,0.14,1.887,11.18143,27.057074,2.0839503,11.341,0.89489,0.061079998,230.271,2.30271,0.1898,0.12968001,3434374912.0,5216000000.0,0.10496890851521283,OK,
EXR,Extra Space Storage Inc,Real Estate,REIT - Industrial,29933887488.0,0.20629197785498432,3.0,Yearly,0.038,0.06,28.21575,2.1613655,8.525465,18.736,0.06953,0.03358,101.674,1.01674,0.45882,0.2728,1499437568.0,1901193984.0,0.05009164174219268,OK,
F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,53633163264.0,0.05815471849810683,3.0,Yearly,-0.038,,6.9819355,1.5014511,0.28532377,25.78,-0.18252,0.00348,456.708,4.567080000000001,0.018819999,-0.03935,-7940250112.0,16947000320.0,-0.1480473950961178,OK,
FANG,,Unknown,Unknown,,0.15993445004276818,3.0,Yearly,,,,,,,,,,,,,,,,FAILED,AttributeError: 'NoneType' object has no attribute 'get'
FAST,Fastenal Company,Industrials,Industrial Distribution,55986409472.0,0.05515402516123835,3.0,Yearly,0.147,0.146,34.828358,13.759166,6.3988857,29.109,0.34334,0.21521999,10.851,0.10851000000000001,0.21023001,0.15454,916124992.0,1399200000.0,0.016363346044867794,OK,
FCX,"Freeport-McMoRan, Inc.",Basic Materials,Copper,109467623424.0,0.04391666611007472,3.0,Yearly,-0.073,0.281,18.433617,5.443834,4.2317777,13.383,0.14755,0.07585,32.149,0.32149,0.33404,0.113850005,2159249920.0,5900000256.0,0.019725009573256156,OK,
FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchanges,9928833024.0,0.07984113351802002,3.0,Yearly,0.064,-0.096,14.164057,4.914619,4.0717654,12.38,0.27032,0.11079001,77.284,0.7728400000000001,0.30542,0.2321,621161344.0,829592000.0,0.06256136471411365,OK,
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,73176129536.0,0.016601213758559163,3.0,Yearly,0.125,-0.043,14.822495,2.3447819,0.7725521,8.756,0.14846,0.050079998,135.697,1.35697,0.11129,0.0468,5656625152.0,8924999680.0,0.07730150785328357,OK,
FE,FirstEnergy Corp.,Utilities,Utilities - Regulated Electric,26738950144.0,0.06594636102267804,3.0,Yearly,0.088,0.083,15.667593,2.0671916,1.710089,10.566,0.09491,0.03682,200.908,2.00908,0.19304001,0.06939,-2014625024.0,3118000128.0,-0.07534420809906275,OK,
FFIV,"F5, Inc.",Technology,Software - Infrastructure,22913056768.0,0.04631913174341684,3.0,Yearly,0.109,0.114,22.38399,5.9635086,6.923771,22.43,0.1983,0.07977,6.546,0.06546,0.24649,0.21952999,717135488.0,1049441024.0,0.0312981150992276,OK,
FI,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
FICO,Fair Isaac Corporation,Technology,Software - Application,21234579456.0,0.1306838755794808,3.0,Yearly,0.257,0.412,18.530466,-5.182622,8.871491,20.189,,0.39981,,,0.53787,0.3405,774413504.0,1001548992.0,0.03646945330867776,PARTIAL,
FIS,Fidelity National Information S,Technology,Information Technology Services,19632924672.0,0.031797154725512033,3.0,Yearly,0.291,,5.681267,1.2248641,1.6092561,11.59,0.22348,0.04275,132.51,1.3251,0.20669001,0.27648002,2653125120.0,2976000000.0,0.1351365201224361,OK,
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,49144504320.0,0.02874687207964821,3.0,Yearly,0.518,-0.057,10.968481,1.5209519,4.8682027,,0.08438,0.0092,,,0.39078,0.23239,,3664999936.0,,PARTIAL,
FMC,FMC Corporation,Basic Materials,Agricultural Inputs,1539037824.0,-0.15769782577341196,3.0,Yearly,-0.175,,7.4831343,0.9402494,0.47337532,20.384,-0.88376,0.0058099995,265.047,2.6504700000000003,0.11833,-0.84830004,165637504.0,156400000.0,0.10762406317572089,OK,
FOX,Fox Corporation,Communication Services,Entertainment,24006979584.0,0.047201624551486354,3.0,Yearly,0.281,0.031,9.939077,2.0604048,1.4017856,7.087,0.14291,0.095010005,64.06,0.6406000000000001,0.25214002,0.09839,555374976.0,1970000000.0,0.02313389629281571,OK,
FOXA,Fox Corporation,Communication Services,Entertainment,26849136640.0,0.047201624551486354,3.0,Yearly,0.281,0.031,10.977413,2.3043337,1.5677413,7.818,0.14291,0.095010005,64.06,0.6406000000000001,0.25214002,0.09839,555374976.0,1970000000.0,0.020685021773571635,OK,
FRT,Federal Realty Investment Trust,Unknown,Unknown,10067095552.0,0.05982700870532742,3.0,Yearly,,,36.09692,3.1221366,,,,,,,,,,,,PARTIAL,
FSLR,"First Solar, Inc.",Technology,Solar,21827115008.0,0.258374947984624,3.0,Yearly,-0.037,0.233,8.765418,2.114942,4.05854,8.963,0.18509,0.08619001,1.88,0.018799999999999997,0.42641997,0.32465,1598684800.0,2155742976.0,0.07324306484911339,OK,
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,115354460160.0,0.15461947760091377,3.0,Yearly,0.256,0.439,41.690754,74.37086,15.324609,43.158,1.17442,0.14166,36.194,0.36194000000000004,0.33595002,0.28173,2265587456.0,3396100096.0,0.019640224165217053,OK,
FTV,Fortive Corporation,Technology,Scientific & Technical Instruments,16855572480.0,-0.10624788606146962,3.0,Yearly,0.079,0.04,17.177963,2.786599,3.90555,16.442,0.07318,0.03295,59.283,0.59283,0.19137,0.12382,939112512.0,1051299968.0,0.055715254590984975,OK,
