Ticker,Short Name,Sector,Industry,Market Cap,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Forward PER,PBR,PSR,EV/EBITDA,ROE,ROA,Debt/Equity Raw,Debt/Equity,Operating Margin,Profit Margin,Free Cash Flow,Operating Cash Flow,FCF Yield,Data Quality,Failed Reason
CME,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,99247472640.0,0.09113524548501961,3.0,Yearly,0.008,0.025,21.352411,3.7391622,14.687663,21.136,0.15802,0.01481,14.587,0.14587,0.65036005,0.63443,2909012480.0,4309000192.0,0.02931069580534157,OK,
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants,42302922752.0,0.11364082990765789,3.0,Yearly,0.093,-0.013,24.398611,19.268011,3.4050019,20.679,0.49560001,0.13075,246.35,2.4635,0.16108,0.114250004,1116464384.0,2327526912.0,0.026392133483193327,OK,
CMI,Cummins Inc.,Industrials,Specialty Industrial Machinery,73441918976.0,0.06246086056249833,3.0,Yearly,0.094,0.047,15.425155,5.703218,2.115994,15.675,0.21114,0.069970004,59.586,0.59586,0.11896,0.07822,2229374976.0,4647000064.0,0.03035561988417725,OK,
CMS,CMS Energy Corporation,Utilities,Utilities - Regulated Electric,20184807424.0,-0.002215234024431356,3.0,Yearly,-0.005,-0.439,15.723739,2.1456013,2.2903447,13.386,0.09158,0.02971,185.604,1.8560400000000001,0.17167999,0.11642,-2198874880.0,2148000000.0,-0.10893712453186494,OK,
CNC,Centene Corporation,Healthcare,Healthcare Plans,32164016128.0,0.10452664402969458,3.0,Yearly,0.046,,12.175191,1.4255687,0.1783877,4.626,-0.20358999,0.02479,71.082,0.7108199999999999,0.0376,-0.02829,9639624704.0,9749000192.0,0.29970214744446483,OK,
CNP,"CenterPoint Energy, Inc (Holdin",Utilities,Utilities - Regulated Electric,25176289280.0,0.0012857616218755474,3.0,Yearly,0.107,0.233,18.30986,2.148036,2.617078,12.809,0.09825,0.029979998,210.256,2.10256,0.24489,0.11611,-5191875072.0,2576000000.0,-0.2062208220702491,OK,
COF,Capital One Financial Corporati,Financial Services,Credit Services,124190810112.0,0.1598069408002154,3.0,Yearly,11.11,,8.420437,1.2059526,2.581393,,0.09031,0.01523,,,0.33629,0.21867001,,31452000256.0,,PARTIAL,
COO,"The Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies,10513686528.0,0.07346203139761864,3.0,Yearly,0.006,3.571,11.779494,1.2620406,2.4814572,14.121,0.06838,0.02735,33.634,0.33634000000000003,0.20822,0.1346,542649984.0,1033299968.0,0.05161367352496359,OK,
COP,ConocoPhillips,Energy,Oil & Gas E&P,158372315136.0,-0.09106174739359629,3.0,Yearly,0.355,1.07,13.706977,2.4234793,2.4569464,6.496,0.1418,0.07533,35.639,0.35639000000000004,0.3151,0.144,7691375104.0,21924999168.0,0.04856514913856718,OK,
COR,"Cencora, Inc.",Healthcare,Medical Distribution,58923614208.0,0.1043399050694318,3.0,Yearly,0.051,0.119,15.589689,19.313234,0.17706938,12.758,0.96871,0.03559,446.516,4.46516,0.014149999,0.00789,2043314048.0,4820946944.0,0.03467733735386824,OK,
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,397051002880.0,0.06640442726947482,3.0,Yearly,0.116,0.152,39.576874,11.850092,1.3524134,27.94,0.29152,0.086660005,24.567,0.24567,0.03991,0.0301,6954375168.0,15000000512.0,0.017515067629993643,OK,
CPAY,"Corpay, Inc.",Technology,Software - Infrastructure,26116763648.0,0.097332408585459,3.0,Yearly,0.215,-0.07,12.648173,7.3731627,5.2020226,12.163,0.29215,0.06316,275.291,2.75291,0.4692,0.22723,1946175872.0,1847283968.0,0.07451826337406996,OK,
CPB,The Campbell's Company,Consumer Defensive,Packaged Foods,6169887232.0,0.061920271398032245,3.0,Yearly,-0.079,,11.271887,1.6015172,0.6331986,8.142,0.1005,0.04952,171.728,1.7172800000000001,0.10342,0.04085,747374976.0,1039000000.0,0.12113268004701191,OK,
CPRT,"Copart, Inc.",Industrials,Specialty Business Services,28205670400.0,0.0989943984010011,3.0,Yearly,0.024,-0.146,16.537703,2.983797,6.0446653,12.094,0.1616,0.10268,0.97,0.0097,0.32011002,0.31809,885121728.0,1604492032.0,0.03138098529294308,OK,
CPT,Camden Property Trust,Real Estate,REIT - Residential,9965460480.0,0.03414829875709913,3.0,Yearly,-0.008,-0.757,90.935776,2.6733556,6.299805,16.856,0.07885,0.01867,125.648,1.25648,0.16104001,0.20622,139679632.0,807443968.0,0.014016375086763677,OK,
CRL,Charles River Laboratories Inte,Healthcare,Diagnostics & Research,13274270720.0,0.0032857552523495315,3.0,Yearly,-0.027,,21.875574,4.6735916,3.3194084,19.038,-0.07516,0.04107,105.047,1.05047,0.15113,-0.05963,468856000.0,582147968.0,0.03532065978536861,OK,
CRM,"Salesforce, Inc.",Technology,Software - Application,195808165888.0,0.09820006113830493,3.0,Yearly,0.108,1.189,14.859358,5.1020756,4.4564652,17.581,0.19381,0.05704,110.417,1.10417,0.21375,0.2199,17731874816.0,15749999616.0,0.0905573816882715,OK,
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,243338117120.0,0.2900686653697968,3.0,Yearly,0.258,,147.98463,47.692154,45.094807,2238.256,0.01461,-0.0078100003,15.958,0.15958,-0.02259,0.00834,1995385472.0,2016615040.0,0.008200053060392481,OK,
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,431752708096.0,0.03571085300180399,3.0,Yearly,0.176,0.521,19.547468,8.593738,6.818045,23.979,0.27319,0.079780005,62.017,0.62017,0.27719,0.20951,11182624768.0,14177000448.0,0.0259005318514726,OK,
CSGP,"CoStar Group, Inc.",Real Estate,Real Estate Services,11787198464.0,0.14160530575519847,3.0,Yearly,0.184,12.61,16.400467,1.4845624,3.3147352,29.668,0.00894,0.00466,14.537,0.14537,0.082159996,0.02081,412700000.0,497000000.0,0.03501256055545787,OK,
CSX,CSX Corporation,Industrials,Railroads,87251566592.0,-0.01737875164321634,3.0,Yearly,0.101,0.227,20.735106,6.1957374,6.0123734,15.417,0.24357,0.07383,138.068,1.3806800000000001,0.38424,0.22208999,1953250048.0,5321999872.0,0.022386418081564753,OK,
CTAS,Cintas Corporation,Industrials,Specialty Business Services,79089516544.0,0.08514371661641951,3.0,Yearly,0.089,0.156,32.316612,15.386532,7.020967,27.214,0.40714002,0.161,52.646,0.52646,0.23688,0.17754,1464424832.0,2276280064.0,0.01851604227704811,OK,
CTLT,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
CTRA,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
CTSH,Cognizant Technology Solutions ,Technology,Information Technology Services,28318509056.0,0.028031282502597676,3.0,Yearly,0.045,0.038,9.4735365,1.8711714,1.3084978,6.94,0.14924,0.10735,14.479,0.14479,0.17479,0.10258,2215500032.0,2916999936.0,0.07823505212152367,OK,
CTVA,"Corteva, Inc.",Basic Materials,Agricultural Inputs,53729296384.0,-0.0010322883978914899,3.0,Yearly,-0.012,-0.099,19.52645,2.134998,3.0164661,13.212,0.04256,0.04546,19.191,0.19191,0.3013,0.056649998,2417250048.0,1211000064.0,0.044989423102138944,OK,
CVS,CVS Health Corporation,Healthcare,Healthcare Plans,113623719936.0,0.0763108477649228,3.0,Yearly,0.071,1.888,10.416923,1.4245169,0.27535465,10.562,0.06205,0.029679999,95.503,0.95503,0.03861,0.011849999,8076000256.0,14780000256.0,0.07107671057195548,OK,
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,410975502336.0,-0.07852874895364959,3.0,Yearly,0.535,3.219,15.447548,2.1643593,1.9627837,8.788,0.12231,0.05861,18.959,0.18959,0.21866,0.09834,21934000128.0,45320998912.0,0.05337057805958343,OK,
CZR,"Caesars Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos,6039960576.0,0.02007899524656609,3.0,Yearly,0.03,,40.977146,1.7915859,0.51854056,9.013,-0.103769995,0.040120002,729.87,7.2987,0.17674999,-0.039920002,762499968.0,1296999936.0,0.12624254056058262,OK,
D,"Dominion Energy, Inc.",Utilities,Utilities - Regulated Electric,55920263168.0,0.05798731389635825,3.0,Yearly,0.176,-0.58,16.664003,2.0031507,3.0862775,13.815,0.08281,0.03041,160.459,1.60459,0.29219,0.13984999,-9181124608.0,5389000192.0,-0.16418242847708625,OK,
DAL,"Delta Air Lines, Inc.",Industrials,Airlines,52359946240.0,0.07799197884220499,3.0,Yearly,0.187,-0.254,9.382325,2.3871915,0.76676303,9.124,0.20125,0.04019,96.649,0.96649,0.07921,0.05784,2817374976.0,8134000128.0,0.053807827897418406,OK,
DAY,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
DD,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,17418852352.0,-0.19269293381346742,3.0,Yearly,0.04,1.496,16.1976,1.2652628,2.4926805,11.985,0.01792,0.020669999,22.902,0.22902,0.14239,0.00787,1835250048.0,1195000064.0,0.10535998646255705,OK,
DE,Deere & Company,Industrials,Farm & Heavy Construction Machinery,184421072896.0,-0.0450056665565175,3.0,Yearly,0.049,0.074,30.121647,6.588801,3.8479576,28.152,0.18242,0.03759,230.298,2.30298,0.13372,0.10168,4516250112.0,7245000192.0,0.02448879643242741,OK,
DECK,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,10680742912.0,0.1469097911350663,3.0,Yearly,0.057,0.011,9.42032,4.659024,1.9323657,7.211,0.42558,0.20319,20.521,0.20521,0.15233,0.18361,871420352.0,1193713024.0,0.08158799057141841,OK,
DELL,Dell Technologies Inc.,Technology,Computer Hardware,361179774976.0,0.035349838884853435,3.0,Yearly,0.577,2.729,19.529371,-256.80832,2.3888023,21.714,,0.08643,,,0.12020001,0.07525,6033375232.0,12152000512.0,0.016704632014350504,PARTIAL,
DFS,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
DG,Dollar General Corporation,Consumer Defensive,Discount Stores,27005702144.0,0.04125293834210786,3.0,Yearly,0.052,0.333,14.813587,2.907394,0.6188575,11.499,0.19692,0.048899997,169.811,1.69811,0.06813,0.03903,1738019712.0,3316349952.0,0.06435750874880122,OK,
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,27201513472.0,0.03743568077946513,3.0,Yearly,0.102,0.15,20.439205,3.6069195,2.3530722,14.723,0.14602,0.06404,81.074,0.81074,0.15248,0.09187,909625024.0,1903000064.0,0.03344023577718668,OK,
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,38604369920.0,0.007612158904120037,3.0,Yearly,0.0,-0.048,11.779004,1.6266737,1.1575522,10.733,0.12632,0.06884,29.451,0.29451,0.1299,0.09154,2413900032.0,3352600064.0,0.06252919130664056,OK,
DHR,Danaher Corporation,Healthcare,Diagnostics & Research,148899479552.0,-0.026665255865112814,3.0,Yearly,0.055,0.597,22.78046,2.8314574,5.9305964,21.477,0.07605,0.03949,52.97,0.5297,0.19777,0.15948,4325125120.0,6634999808.0,0.02904728164942673,OK,
DIS,Walt Disney Company (The),Communication Services,Entertainment,177278943232.0,0.045093923223104904,3.0,Yearly,0.068,-0.483,13.729625,1.6142573,1.7932142,10.731,0.0801,0.048070002,39.404,0.39404000000000006,0.19301,0.086990006,4860375040.0,16988999680.0,0.02741653888154874,OK,
DLR,"Digital Realty Trust, Inc.",Real Estate,REIT - Specialty,68780113920.0,0.09218604990875767,3.0,Yearly,0.299,-0.587,65.9129,2.523556,10.179036,27.537,0.02912,0.01476,67.944,0.67944,0.25882,0.11825,3768482048.0,2967041024.0,0.05479028505802161,OK,
DLTR,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores,21007089664.0,0.0799582484358976,3.0,Yearly,0.07,1.972,14.158136,6.1344585,1.0467589,11.031,0.46032003,0.08262,223.945,2.2394499999999997,0.062090002,0.08035,1049587520.0,3116999936.0,0.04996349026865371,OK,
DOC,"Healthpeak Properties, Inc.",Real Estate,REIT - Healthcare Facilities,14412898304.0,0.1104698360850378,3.0,Yearly,0.111,0.682,145.21428,1.7867814,4.8860493,15.503,0.03039,0.01513,108.653,1.08653,0.1599,0.08248,1645113088.0,1231026048.0,0.11414172592499547,OK,
DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,25241767936.0,0.010445978801371991,3.0,Yearly,0.069,0.141,16.1177,3.2764587,2.997634,14.01,0.14914,0.07061,42.316,0.42316000000000004,0.18691999,0.13475999,906472128.0,1390406016.0,0.035911594239291876,OK,
DOW,Dow Inc.,Basic Materials,Chemicals,20752848896.0,-0.11108214737616817,3.0,Yearly,0.197,,16.14698,1.3085262,0.50225925,9.452,-0.0554,0.012999999,111.913,1.11913,0.11594,-0.03129,237624992.0,3865999872.0,0.011450234769733274,OK,
DPZ,Domino's Pizza Inc,Consumer Cyclical,Restaurants,9732646912.0,0.02876024391390608,3.0,Yearly,0.043,0.068,14.104143,-2.4429536,1.9357607,14.353,,0.33892,,,0.19084999,0.118640006,531496512.0,777804992.0,0.054609657250042035,PARTIAL,
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,23762020352.0,0.0799807207834049,3.0,Yearly,0.137,0.36,16.881163,10.814945,1.7986677,14.989,0.53718,0.07722,364.507,3.64507,0.14142,0.09134,790974976.0,1848300032.0,0.03328736211327356,OK,
DTE,DTE Energy Company,Utilities,Utilities - Regulated Electric,26743478272.0,-0.06307993398170852,3.0,Yearly,-0.015,0.224,15.364715,2.2012882,1.6242622,15.081,0.1103,0.02769,229.06,2.2906,0.13623999,0.07999,-2596624896.0,3359000064.0,-0.09709376131221589,OK,
DUK,Duke Energy Corporation (Holdin,Utilities,Utilities - Regulated Electric,91638398976.0,0.03867971409471327,3.0,Yearly,0.011,0.106,16.388779,1.7046674,2.7935982,11.209,0.098570004,0.028369999,162.155,1.62155,0.27503002,0.15995,-4477374976.0,11562000384.0,-0.048859157580575144,OK,
DVA,DaVita Inc.,Healthcare,Medical Care Facilities,11801054208.0,0.055264367135682946,3.0,Yearly,0.052,0.558,10.658317,-15.369054,0.84235203,9.303,0.88475,0.07515,1241.986,12.419860000000002,0.16061,0.060489997,1042460032.0,2193155072.0,0.08833617858422432,OK,
DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,53471002624.0,-0.03570785468840698,3.0,Yearly,0.642,0.44,9.067185,1.3389341,2.8470798,7.218,0.11522,0.05909,28.488,0.28488,0.41077,0.17464,782625024.0,8552999936.0,0.014636438173850989,OK,
DXCM,"DexCom, Inc.",Healthcare,Medical Devices,33717184512.0,0.1701360960301399,3.0,Yearly,0.131,0.436,28.600603,12.863518,6.785234,23.638,0.38491002,0.103310004,53.346,0.5334599999999999,0.24327,0.20118,1021162496.0,1748700032.0,0.030286114062595192,OK,
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,52925640704.0,0.0046911288415614205,3.0,Yearly,0.189,0.975,21.720531,7.7727118,6.745557,30.355,0.16458,0.072340004,26.43,0.2643,0.25881,0.13803001,1692499968.0,2294000128.0,0.03197882813484929,OK,
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,49768800256.0,0.042572293921697035,3.0,Yearly,0.148,0.55,16.639835,10.668701,4.144637,17.313,0.46611,0.091450006,153.012,1.53012,0.2157,0.18571,1579624960.0,3036000000.0,0.03173926138212593,OK,
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,75537342464.0,0.04264019904644334,3.0,Yearly,0.097,0.033,28.616241,7.512127,4.484925,20.396,0.21956,0.07233,138.023,1.38023,0.18521999,0.12566,1474824960.0,3056800000.0,0.019524448595777382,OK,
ED,"Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric,38991032320.0,0.02587238970223038,3.0,Yearly,0.132,0.221,16.245268,1.5167383,2.204253,10.685,0.08962,0.03237,110.113,1.10113,0.16540001,0.12533,-844875008.0,3955000064.0,-0.02166844419676037,OK,
EFX,"Equifax, Inc.",Industrials,Consulting Services,18664824832.0,0.05848490317101085,3.0,Yearly,0.106,0.007,15.628443,4.26531,2.896241,12.525,0.14275,0.061550003,120.956,1.20956,0.17305,0.10729,947537472.0,1612400000.0,0.05076594506129464,OK,
EG,"Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,14372774912.0,0.12836140182450917,3.0,Yearly,-0.113,-0.115,6.2734346,0.9401617,0.8542511,,0.12572,0.02489,23.26,0.23260000000000003,0.19132,0.11376,2064625024.0,2000000000.0,0.14364832376775205,OK,
EIX,Edison International,Utilities,Utilities - Regulated Electric,21284061184.0,0.03904776111316921,3.0,Yearly,-0.041,0.551,8.505436,1.219921,1.0958173,7.416,0.19734,0.04092,228.042,2.28042,0.26899,0.19281,82375000.0,6391000064.0,0.003870267017552283,OK,
EL,"Estee Lauder Companies, Inc. (T",Consumer Defensive,Household & Personal Products,33802498048.0,-0.018374524462719366,3.0,Yearly,0.063,,23.873648,8.881178,2.2461624,16.11,0.04745,0.0523,242.932,2.4293199999999997,0.07003,0.01209,1812125056.0,1772999936.0,0.05360920525538551,OK,
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,89122439168.0,0.08338453671992796,3.0,Yearly,0.014,-0.131,13.911853,1.9854001,0.4431439,9.946,0.11133,0.03832,68.953,0.68953,0.04559,0.02468,4306375168.0,7464000000.0,0.04831976333011129,OK,
EMN,Eastman Chemical Company,Basic Materials,Specialty Chemicals,7510116352.0,-0.06127032466847515,3.0,Yearly,0.099,0.325,9.497551,1.2319725,0.8471648,8.874,0.07334,0.03549,88.518,0.88518,0.12893,0.04986,544625024.0,991000000.0,0.07251885303414271,OK,
EMR,Emerson Electric Company,Industrials,Specialty Industrial Machinery,83970187264.0,0.09282630664203761,3.0,Yearly,0.07,0.23,20.687666,4.103462,4.5058055,15.725,0.128,0.068969995,67.677,0.6767700000000001,0.26924,0.13828,3706249984.0,3912000000.0,0.04413768868167044,OK,
ENPH,"Enphase Energy, Inc.",Technology,Solar,4565490176.0,-0.14185407107518988,3.0,Yearly,-0.196,-0.035,15.231194,3.8729873,3.43657,22.176,0.12996,0.023759998,51.899,0.5189900000000001,0.17981,0.100880004,78322752.0,204691008.0,0.017155387259779747,OK,
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,76821012480.0,-0.08514403108878354,3.0,Yearly,0.587,1.094,9.742999,2.37862,2.8749304,5.45,0.22507,0.11017,25.891,0.25891,0.40717998,0.25733,4478750208.0,13358000128.0,0.05830110881662777,OK,
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,5880915968.0,0.04190812675920319,3.0,Yearly,0.045,0.263,8.107191,1.6712602,1.047032,6.961,0.111770004,0.08453,4.326,0.04325999999999999,0.10936,0.07151,650156096.0,538790016.0,0.11055354294088088,OK,
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,100777345024.0,0.08265773019010236,3.0,Yearly,0.167,0.288,54.851772,7.007142,10.175419,27.13,0.10735,0.03683,162.217,1.6221700000000001,0.27021998,0.15479,3776000000.0,3942000128.0,0.03746873862474498,OK,
EQR,Equity Residential,Real Estate,REIT - Residential,24609972224.0,0.04194040742424798,3.0,Yearly,0.021,-0.399,41.35888,2.273409,7.8645782,17.342,0.080240004,0.026689999,78.679,0.78679,0.27879998,0.27974,1423153408.0,1566091008.0,0.057828322399003776,OK,
EQT,EQT Corporation,Energy,Oil & Gas E&P,31275802624.0,-0.11718245847505004,3.0,Yearly,-0.039,-0.74,12.840036,1.238206,3.3651898,5.779,0.11078,0.06629,19.595,0.19594999999999999,0.23372999,0.29176,2460903936.0,6246145024.0,0.07868395786944841,OK,
ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers,12499893248.0,0.13315715446994947,3.0,Yearly,0.028,0.032,17.062813,5.0666585,3.0343456,14.681,0.24808,0.14147,2.56,0.0256,0.19096,0.14007,481207744.0,697777024.0,0.03849694829009791,OK,
ES,Eversource Energy (D/B/A),Utilities,Utilities - Regulated Electric,25508415488.0,0.033017102123918285,3.0,Yearly,0.023,-0.854,13.774111,1.5607643,1.8222414,10.876,0.09016,0.03302,180.7,1.807,0.23923,0.10354,811961344.0,4430451200.0,0.03183111645574275,OK,
ESS,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,18613516288.0,0.05510390234068829,3.0,Yearly,0.031,-0.718,42.867527,3.2604496,9.397083,19.687,0.0771,0.029560002,122.409,1.2240900000000001,0.33975,0.20893,1043926720.0,1118023040.0,0.056084336986505445,OK,
ETN,"Eaton Corporation, PLC",Industrials,Specialty Industrial Machinery,164938186752.0,0.09769979247934413,3.0,Yearly,0.214,-0.159,26.328268,8.145627,5.493179,27.965,0.19684,0.07052,105.059,1.05059,0.16563,0.12752,3106125056.0,4950000128.0,0.018832055312153696,OK,
ETR,Entergy Corporation,Utilities,Utilities - Regulated Electric,48738082816.0,-0.020204385975384764,3.0,Yearly,0.059,-0.019,19.984718,2.611289,3.6149876,14.208,0.10248999,0.02683,186.77,1.8677000000000001,0.24458,0.13329001,-4400858112.0,6074613760.0,-0.09029608588861568,OK,
EVRG,"Evergy, Inc.",Utilities,Utilities - Regulated Electric,18394648576.0,0.005797706437296046,3.0,Yearly,0.044,0.23,17.476336,1.7992783,3.018535,12.295,0.092539996,0.02908,160.554,1.60554,0.25238,0.15192,-1443362560.0,1982800000.0,-0.07846643843379505,OK,
EW,Edwards Lifesciences Corporatio,Healthcare,Medical Devices,50820108288.0,0.1077223514087009,3.0,Yearly,0.136,-0.254,26.13454,4.792832,7.803711,23.754,0.09175,0.083680004,6.568,0.06568,0.29839,0.15431,1232412544.0,1720300032.0,0.024250490318042196,OK,
EXC,Exelon Corporation,Utilities,Utilities - Regulated Electric,43342782464.0,0.08336312473906027,3.0,Yearly,0.099,-0.002,13.846559,1.4622871,1.7113947,11.285,0.09711,0.028110001,177.362,1.77362,0.16590999,0.10989001,-2685125120.0,7212000256.0,-0.06195091702361825,OK,
EXPD,Expeditors International of Was,Industrials,Integrated Freight & Logistics,24820410368.0,-0.13447253986862018,3.0,Yearly,0.321,0.515,24.085474,11.717705,2.0621808,19.275,0.4267,0.1523,26.745,0.26745,0.107080005,0.07634,797562240.0,972540992.0,0.032133322059342995,OK,
EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,33527404544.0,0.08087962506974211,3.0,Yearly,0.14,1.887,11.417905,27.727049,2.1355035,11.541,0.89489,0.061079998,230.271,2.30271,0.1898,0.12968001,3434374912.0,5216000000.0,0.10243485765481387,OK,
EXR,Extra Space Storage Inc,Real Estate,REIT - Industrial,30172246016.0,0.20629197785498432,3.0,Yearly,0.038,0.06,28.517849,2.1785762,8.593351,18.834,0.06953,0.03358,101.674,1.01674,0.45882,0.2728,1499437568.0,1901193984.0,0.04969592145062271,OK,
F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,52676141056.0,0.05815471849810683,3.0,Yearly,-0.038,,6.760145,1.4746594,0.2802325,25.368,-0.18252,0.00348,456.708,4.567080000000001,0.018819999,-0.03935,-7940250112.0,16947000320.0,-0.15073712600850395,OK,
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,54130307072.0,0.15993445004276818,3.0,Yearly,0.525,1.795,10.303807,1.4244577,3.3315058,6.122,0.034930002,0.01308,28.678,0.28678000000000003,0.48466998,0.09029,5035500032.0,10142999552.0,0.09302552127225443,OK,
FAST,Fastenal Company,Industrials,Industrial Distribution,56238854144.0,0.05515402516123835,3.0,Yearly,0.147,0.146,34.93752,13.821206,6.427738,28.892,0.34334,0.21521999,10.851,0.10851000000000001,0.21023001,0.15454,916124992.0,1399200000.0,0.016289894343406344,OK,
FCX,"Freeport-McMoRan, Inc.",Basic Materials,Copper,102732693504.0,0.04391666611007472,3.0,Yearly,-0.073,0.281,17.270016,5.1089053,3.97142,12.678,0.14755,0.07585,32.149,0.32149,0.33404,0.113850005,2159249920.0,5900000256.0,0.0210181379106538,OK,
FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchanges,10094567424.0,0.07984113351802002,3.0,Yearly,0.064,-0.096,14.384583,4.996655,4.1397324,12.183,0.27032,0.11079001,77.284,0.7728400000000001,0.30542,0.2321,621161344.0,829592000.0,0.061534221122064005,OK,
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,71864975360.0,0.016601213758559163,3.0,Yearly,0.125,-0.043,14.556909,2.3027687,0.7587096,8.547,0.14846,0.050079998,135.697,1.35697,0.11129,0.0468,5656625152.0,8924999680.0,0.07871184987768706,OK,
FE,FirstEnergy Corp.,Utilities,Utilities - Regulated Electric,26179792896.0,0.06594636102267804,3.0,Yearly,0.088,0.083,15.345493,2.0246935,1.6743281,10.439,0.09491,0.03682,200.908,2.00908,0.19304001,0.06939,-2014625024.0,3118000128.0,-0.07695343626296654,OK,
FFIV,"F5, Inc.",Technology,Software - Infrastructure,24464642048.0,0.04631913174341684,3.0,Yearly,0.109,0.114,23.899748,6.3673344,7.3926225,25.031,0.1983,0.07977,6.546,0.06546,0.24649,0.21952999,717135488.0,1049441024.0,0.029313140433159385,OK,
FI,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
FICO,Fair Isaac Corporation,Technology,Software - Application,20510842880.0,0.1306838755794808,3.0,Yearly,0.257,0.412,17.880419,-5.005983,8.569125,20.469,,0.39981,,,0.53787,0.3405,774413504.0,1001548992.0,0.03775629838962522,PARTIAL,
FIS,Fidelity National Information S,Technology,Information Technology Services,18411233280.0,0.031797154725512033,3.0,Yearly,0.291,,5.315402,1.1460378,1.5091176,11.034,0.22348,0.04275,132.51,1.3251,0.20669001,0.27648002,2653125120.0,2976000000.0,0.1441036067302494,OK,
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,47966777344.0,0.02874687207964821,3.0,Yearly,0.518,-0.057,10.714019,1.4850261,4.7515383,,0.08438,0.0092,,,0.39078,0.23239,,3664999936.0,,PARTIAL,
FMC,FMC Corporation,Basic Materials,Agricultural Inputs,1263538816.0,-0.15769782577341196,3.0,Yearly,-0.175,,6.2198715,0.7719379,0.3886377,19.361,-0.88376,0.0058099995,265.047,2.6504700000000003,0.11833,-0.84830004,165637504.0,156400000.0,0.13109015876881458,OK,
FOX,Fox Corporation,Communication Services,Entertainment,24347437056.0,0.047201624551486354,3.0,Yearly,0.281,0.031,10.050479,2.0834987,1.4216652,7.156,0.14291,0.095010005,64.06,0.6406000000000001,0.25214002,0.09839,555374976.0,1970000000.0,0.022810408123147302,OK,
FOXA,Fox Corporation,Communication Services,Entertainment,27176863744.0,0.047201624551486354,3.0,Yearly,0.281,0.031,11.044809,2.3256233,1.5868775,7.881,0.14291,0.095010005,64.06,0.6406000000000001,0.25214002,0.09839,555374976.0,1970000000.0,0.020435580103411066,OK,
FRT,Federal Realty Investment Trust,Real Estate,REIT - Retail,9640120320.0,0.05982700870532742,3.0,Yearly,0.072,-0.456,34.764755,3.0069137,7.2187767,17.651,0.12550999,0.03259,134.114,1.34114,0.35035,0.32663,456137632.0,630972032.0,0.04731659116885379,OK,
FSLR,"First Solar, Inc.",Technology,Solar,21059780608.0,0.258374947984624,3.0,Yearly,-0.037,0.233,8.428706,2.0405912,3.9158614,8.184,0.18509,0.08619001,1.88,0.018799999999999997,0.42641997,0.32465,1598684800.0,2155742976.0,0.07591174997296533,OK,
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,124613926912.0,0.15461947760091377,3.0,Yearly,0.256,0.439,44.957737,80.34058,16.55471,46.654,1.17442,0.14166,36.194,0.36194000000000004,0.33595002,0.28173,2265587456.0,3396100096.0,0.018180852751714622,OK,
